,STATE,COUNTY,FIPS,WAC,BA,IA,AA,NA
506,Georgia,Randolph County,13243,2794.490805992166,4885.505664872024,5.255882389207863,24.786977827198527,0.9606689194039674
507,Georgia,Richmond County,13245,85911.96603748607,109099.96781561495,780.4550701405378,3391.1381386745466,430.47293808390634
508,Georgia,Rockdale County,13247,43561.78096149202,39264.30277747338,390.6139486000129,1573.6672141900776,81.63509824452447
509,Georgia,Schley County,13249,3768.1425528226605,1202.9962157599796,3.3711562104995547,35.49007520686106,0.0
510,Georgia,Screven County,13251,8083.814990733857,6366.460287668805,47.41267299496902,62.25096291042617,2.0610856919435787
511,Georgia,Seminole County,13253,5609.12262440258,3058.7271336324193,13.156562056100679,36.99367990889998,0.0
512,Georgia,Spalding County,13255,41808.717663833624,21233.024129058347,268.6678724563995,593.200455919185,44.38987873243934
513,Georgia,Stephens County,13257,22939.530298748872,2914.092415907416,94.33450767313009,189.9377834791424,17.1049941914384
514,Georgia,Stewart County,13259,2614.927179076227,3338.0750408458252,25.453980126360882,47.83140738309966,0.7123925684862764
515,Georgia,Sumter County,13261,15133.983826712054,17007.664354154356,155.14375031809166,421.1178812881051,52.090187527391336
516,Georgia,Talbot County,13263,2628.1933933183464,4199.057336574552,23.927316939425623,9.821953167676465,0.0
517,Georgia,Taliaferro County,13265,655.2618298298796,1042.4016759393755,2.8075129510249557,14.52898127972012,0.0
518,Georgia,Tattnall County,13267,17798.469722136495,7417.871789094947,149.07065437666148,97.96441513839164,32.62341925350816
519,Georgia,Taylor County,13269,5270.937149255837,3556.1437146662347,6.4043880157788955,57.51474806215007,0.0
520,Georgia,Telfair County,13271,10161.522673320134,6153.514884608934,42.147824134658634,96.87247586991893,5.942142066355068
521,Georgia,Terrell County,13273,3417.2491181698947,5776.750675879007,37.67141354020318,32.0280631527169,14.3007292581786
522,Georgia,Thomas County,13275,27368.85673143832,16726.02677884119,216.95016098000067,332.01638396626674,20.149944774226547
523,Georgia,Tift County,13277,27656.05058731678,11681.168036128893,148.24783162752078,549.893398522616,19.64014640419042
524,Georgia,Toombs County,13279,19947.197370905607,6831.959844388487,189.07281480392788,208.09609114936663,23.673878752611117
525,Georgia,Towns County,13281,10315.832670361451,53.792531915170926,35.148413534569016,62.615029421734484,3.6113547670756247
526,Georgia,Treutlen County,13283,4596.378118909314,2253.1169386853217,14.232842114879354,16.272100290484303,0.0
527,Georgia,Troup County,13285,43147.807367494686,22415.397232193332,223.98840867738312,1084.7680233226984,101.03896831190515
528,Georgia,Turner County,13287,5020.564867000395,3819.9106241989925,34.57775260817087,44.52786346185247,4.418892730589218
529,Georgia,Twiggs County,13289,5193.982273693981,3777.5556423733533,27.473142778300026,14.23283624465993,0.7561049097047768
530,Georgia,Union County,13291,21026.130179386615,130.35463521552398,106.14517383749768,87.06486784446857,5.305143715891603
531,Georgia,Upson County,13293,19108.4714525882,7776.543548013682,103.89119559848974,129.32438283227185,14.769420967357924
532,Georgia,Walker County,13295,65286.600693982014,2894.1140944142016,203.6275025112858,313.32497492396965,38.33273416853189
533,Georgia,Walton County,13297,69207.87632605947,13126.937285610062,270.6474275770277,977.2526173833123,79.28634337012005
534,Georgia,Ware County,13299,24936.57767777538,10882.63129711832,132.97272018882805,292.8526733747132,25.965631542753453
535,Georgia,Warren County,13301,2091.094823594261,3703.9330509509723,9.58313971405531,23.38898574071167,0.0
536,Georgia,Washington County,13303,9749.546310064072,11262.701188719153,25.75710543890147,115.11236448486702,0.8830312930096532
537,Georgia,Wayne County,13305,23662.3714368446,6046.3294529258055,152.8428042224302,170.8545254403863,20.601780566776885
538,Georgia,Webster County,13307,1587.6896877088718,1196.230211497225,4.818520364824618,7.261580429078995,0.0
539,Georgia,Wheeler County,13309,4838.535112208633,2552.8328951804456,5.766493437637207,16.668197386369435,3.1973017869145908
540,Georgia,White County,13311,26367.10143130679,476.4994818429536,146.67296838578665,134.71541559837056,9.010702866103813
541,Georgia,Whitfield County,13313,95546.68459162301,4078.41777664592,1310.421266956804,1420.556101075711,170.92026369857564
542,Georgia,Wilcox County,13315,5888.075174804738,3275.5013923449915,18.381983188045695,42.08580260978051,0.955647052444432
543,Georgia,Wilkes County,13317,5808.069606679271,4678.743517813295,21.059421668225546,72.71554085225289,1.4119129869568368
544,Georgia,Wilkinson County,13319,5769.596200157948,3705.7172642856412,43.98794124155286,33.41812067031702,2.2804736445405114
545,Georgia,Worth County,13321,15439.159947453543,6051.3989587754395,57.52593763614383,94.23603189586859,8.679124239003823
546,Hawaii,Hawaii County,15001,103371.28914786637,1100.7562246598102,1017.2344226500176,40675.8485057466,24094.871699077208
547,Hawaii,Honolulu County,15003,360839.25069942867,20400.10523354368,2866.716250787113,417487.00651540904,94786.92130083151
548,Hawaii,Kalawao County,15005,24.36633063795979,0.0,0.0,4.039686993104653,33.6697895017337
549,Hawaii,Kauai County,15007,34826.63093324664,287.2946724532738,310.39977453032685,20786.857358454046,6487.8172613157085
550,Hawaii,Maui County,15009,80108.82548738619,886.6835609106223,782.0717379442851,45236.39873823416,16958.020475524758
551,Idaho,Ada County,16001,373982.8038231838,4472.401993489325,3091.7946247025525,9465.646552130971,893.3530064933472
552,Idaho,Adams County,16003,3906.859490254496,6.779038671304946,41.49376036375257,17.657129157827114,2.2105815526192396
553,Idaho,Bannock County,16005,78024.78434513796,634.6368297496531,2785.886375240088,1110.8314963397504,190.86095353254584
554,Idaho,Bear Lake County,16007,5914.099450899144,9.093809353767222,35.03071837301383,25.32546414574187,1.4505572283337813
555,Idaho,Benewah County,16009,8291.004678131436,31.053863559415777,900.1548398505415,27.423258769524438,7.363359689083418
556,Idaho,Bingham County,16011,41714.65155364726,185.79252293260708,3261.862787345491,341.1268583020256,42.5662777726195
557,Idaho,Blaine County,16013,20744.995511498644,60.079337941292536,343.8624531451011,192.658196024179,27.404501390785168
558,Idaho,Boise County,16015,6893.675962650822,21.558233604702856,69.43413297387842,28.757539818580387,7.574130952016812
559,Idaho,Bonner County,16017,40222.30619618469,66.04441037676072,328.43606756524184,199.61634264314645,52.59698323016033
560,Idaho,Bonneville County,16019,101415.23863055736,639.4009127502072,1081.2863096754327,946.3724922417123,98.70165477529558
561,Idaho,Boundary County,16021,10659.096067938211,29.245410774781675,197.99101115734626,74.79362240142416,6.87388772823689
562,Idaho,Butte County,16023,2853.6460438666886,5.996738362351689,17.69247771995467,6.138033221443237,6.526706829561716
563,Idaho,Camas County,16025,1106.3557597498807,3.666982668944079,5.7459081765299995,1.2313494046454068,0.0
564,Idaho,Canyon County,16027,182128.52389904187,1240.2310077713269,3015.327988061419,1790.1987483094358,529.7183568159866
565,Idaho,Caribou County,16029,6867.76967790362,3.281161911418726,42.54402538303772,21.976066001609944,17.42906880031417
566,Idaho,Cassia County,16031,22354.959933932634,108.46126135692758,280.55930601378225,152.00959198133535,32.00990671531713
567,Idaho,Clark County,16033,946.9637916905431,7.41987182198986,19.626547769912925,7.989788717554082,0.0
568,Idaho,Clearwater County,16035,8420.46184035733,22.843988732375976,234.94503310019786,68.56198872740977,11.187149082686132
569,Idaho,Custer County,16037,4313.5357866390295,8.18758520361741,25.7457603326711,12.765995247156537,3.764872577525756
570,Idaho,Elmore County,16039,25007.77809093234,715.9379268889261,363.02802372661847,764.3170121603501,107.93894629176751
571,Idaho,Franklin County,16041,12664.444315320354,24.606587591869125,67.84275779105654,16.788466245490277,6.317873051231369
572,Idaho,Fremont County,16043,12997.14447786765,82.20282052759936,109.71264474808844,31.10044014976244,19.83961670689883
573,Idaho,Gem County,16045,16460.430198045822,23.802474846055453,123.2311292151669,89.53615142587448,16.00004646708105
574,Idaho,Gooding County,16047,15035.03303380749,53.94331501518188,240.05183979478502,95.79488065353738,28.17693072900535
575,Idaho,Idaho County,16049,15564.082739928175,51.72306169398438,554.5722326512915,77.60540845225029,8.016557274298687
576,Idaho,Jefferson County,16051,25620.071919976774,52.022019184811995,304.6762603230906,112.25815696880112,31.971643546520887
577,Idaho,Jerome County,16053,21634.44773329884,110.03285865308476,496.84236654506236,90.90981715668497,29.76722434633143
578,Idaho,Kootenai County,16055,134915.00750704214,441.6289431246876,1901.370731855083,1002.6831814982194,145.30963647986528
579,Idaho,Latah County,16057,35932.01146438415,275.89710916577775,248.13256961980235,714.4855871802009,50.473269650066776
580,Idaho,Lemhi County,16059,7808.522638502924,21.355035192853922,68.32590797373267,32.33852811538021,3.45789021511067
581,Idaho,Lewis County,16061,3582.5862532355845,13.280915296828217,201.4722081298438,17.06242167961355,5.598201658130389
582,Idaho,Lincoln County,16063,5099.253785669208,15.511635326077132,57.57262589366402,21.613203385612074,6.048749725438143
583,Idaho,Madison County,16065,36848.961536594186,151.22951378760592,128.49551032166812,335.947329052458,49.366110244084695
584,Idaho,Minidoka County,16067,19397.757836108452,116.89343260605776,418.8129097450175,106.2364235030296,8.2993980374434
585,Idaho,Nez Perce County,16069,36380.01726034532,132.4439545914923,2343.828614104976,291.5731319961894,40.13703896202334
586,Idaho,Oneida County,16071,4233.69711413806,7.58610113981943,21.405117022860118,21.411805182053364,1.8998625172078505
587,Idaho,Owyhee County,16073,10736.14409596167,71.70908202212419,612.4843164378885,86.2032001645553,16.459305413763158
588,Idaho,Payette County,16075,21992.56406577112,67.49611261009406,313.64232499249596,214.8497394286756,20.44775719761759
589,Idaho,Power County,16077,7487.484519701873,68.24656153106368,208.07384738085574,33.43498211170628,13.760089274501226
590,Idaho,Shoshone County,16079,12453.910599078366,35.589248152162966,195.48418212958686,55.9961494671642,21.019821172720846
591,Idaho,Teton County,16081,10029.205751470137,27.7120795572631,52.294333006076016,43.978832366595576,16.809003599928925
592,Idaho,Twin Falls County,16083,74729.19465232649,387.7591403540091,924.7006644204986,1006.6962489507056,133.64929394829588
593,Idaho,Valley County,16085,9705.140778271627,10.618335747777556,100.18170590273867,41.82054513968738,2.238634938170224
594,Idaho,Washington County,16087,9921.665513464775,31.349837598642463,127.3266448131595,97.4438025748167,18.214201548605057
595,Illinois,Adams County,17001,64005.84163219121,2451.8578563227193,125.36480896356021,474.4829686212293,12.452733901283807
596,Illinois,Alexander County,17003,5147.634906692436,3031.703139393696,29.14536877809571,16.87010738237485,6.64647775339846
597,Illinois,Bond County,17005,16467.159366086238,1111.452892642102,102.38396782115477,70.8292346481192,5.174538802385062
598,Illinois,Boone County,17007,51853.83260158623,1147.9327677545853,361.253631631772,732.4575412991036,51.52345772830334
599,Illinois,Brown County,17009,5761.321789756699,1073.7475337223498,67.31205535706498,21.950093774473693,1.6685273894126373
600,Illinois,Bureau County,17011,34288.11017161426,271.83457014209887,136.83144696080151,257.8077429484036,10.41606833443375
601,Illinois,Calhoun County,17013,5060.899634952306,7.795064816869058,9.14387811540241,11.161422115422042,0.0
602,Illinois,Carroll County,17015,15122.094841539094,140.01283322343193,58.87280914372468,57.600019103295104,3.4194969904535313
603,Illinois,Cass County,17017,13022.094240611406,486.8505015874269,62.982413026243655,55.04099130510412,3.0318534698187474
604,Illinois,Champaign County,17019,158572.80083316495,25793.416561646238,711.9735547181954,15453.378774176363,138.4302762942871
605,Illinois,Christian County,17021,34014.31441921296,527.947814388712,54.59896169359913,186.75345239950022,11.385352305226405
606,Illinois,Clark County,17023,16192.431293814985,52.33132251872441,25.499787477160663,59.26224337345119,3.47535281568005
607,Illinois,Clay County,17025,13653.168091904,55.00727474778978,34.77192282912638,70.05271051908396,0.0
608,Illinois,Clinton County,17027,36057.742599014426,1386.2131136827047,116.496874168333,166.6460315512775,22.901381583266126
609,Illinois,Coles County,17029,51427.137622590984,1737.0961312787786,119.59761048737911,529.4625552015136,12.706080441341301
610,Illinois,Cook County,17031,3489589.844207189,1320860.9091964902,39383.00041226021,328772.03028642864,3946.2158976319683
611,Illinois,Crawford County,17033,18640.3147611372,986.7325242558069,59.451585924664215,111.80496014075507,9.696168541573876
612,Illinois,Cumberland County,17035,10959.758595349665,39.65964168935141,17.452465482162225,28.13787794436952,0.9914195344495152
613,Illinois,DeKalb County,17037,96639.30617083078,5808.545432169805,411.7268684112391,2155.5417725327134,38.87975605547551
614,Illinois,De Witt County,17039,16347.95623514922,101.45827292430279,32.71061307529195,69.4522240410549,7.422654810128067
615,Illinois,Douglas County,17041,19760.179727433562,87.52095768357287,42.84933022868229,88.32513652758166,1.1248481266011783
616,Illinois,DuPage County,17043,773033.8017094904,43698.21457753651,3814.6878230860125,94544.55726980261,401.73862008456877
617,Illinois,Edgar County,17045,18424.633214677153,75.6252644038733,32.77162123516715,36.82659370772418,5.143305976084614
618,Illinois,Edwards County,17047,6654.214131350822,30.619254780709014,12.860385797272436,23.306228071196315,0.0
619,Illinois,Effingham County,17049,33908.69517205389,90.89776058402296,68.73779184438754,158.51560236519663,9.153673152503261
620,Illinois,Fayette County,17051,21002.671796051203,1034.9452306135565,43.968505632971784,52.256479598832414,5.157988103438245
621,Illinois,Ford County,17053,13883.781128253899,106.59676905283297,40.51557625027407,41.106526442995786,0.0
622,Illinois,Franklin County,17055,39158.98289958802,137.7101096698692,127.47643726213833,130.9399663718977,2.890587108073124
623,Illinois,Fulton County,17057,35262.77596930908,1431.320800740215,233.29975143013763,121.57027989485074,2.0331986257128474
624,Illinois,Gallatin County,17059,5558.809545883321,12.232052093299894,12.641627721653636,4.316774301724891,0.0
625,Illinois,Greene County,17061,13712.735687544127,129.94938947334495,24.305990712733422,16.09497005421913,1.9139622155750415
626,Illinois,Grundy County,17063,48934.69852907663,611.2934059172889,146.79183070267922,343.7908409498911,19.42539335351389
627,Illinois,Hamilton County,17065,8370.625038658094,33.9270364825568,32.58442431615709,17.761349240341552,1.1021513028511374
628,Illinois,Hancock County,17067,18927.633744516646,62.414615875213684,47.50273939766809,50.29897385083461,11.149926359639181
629,Illinois,Hardin County,17069,4247.215866682338,14.762966745158554,28.356216638982268,23.140595782839455,6.524354150681809
630,Illinois,Henderson County,17071,7273.477381880926,18.191408357316995,16.80484693879876,17.59747672505355,4.9288860979044
631,Illinois,Henry County,17073,49270.75373985007,861.3410281598352,126.16738798646035,203.41508741830714,16.322756585329916
632,Illinois,Iroquois County,17075,29269.719080536273,241.33766949269037,77.60263099425919,119.84292538494584,7.497693591832813
633,Illinois,Jackson County,17077,49616.07440404298,8282.215873251405,297.10801633512364,1852.1352350046304,37.46647136586337
634,Illinois,Jasper County,17079,9644.679692269738,11.201277057840006,15.85134855398933,24.631678751144154,1.6360033672885854
635,Illinois,Jefferson County,17081,34984.920314690215,3449.3874036169605,107.13508155831575,252.22186438509513,8.335335749410124
636,Illinois,Jersey County,17083,22730.62417800425,96.79545785492571,65.21725440145279,79.97859190649201,6.384517832882981
637,Illinois,Jo Daviess County,17085,22405.22226147783,123.89979132469146,51.664773660093395,75.81614804409224,12.397025493290657
638,Illinois,Johnson County,17087,11419.756800519344,1083.3416225531082,44.60113867064458,27.17026856430176,4.130169692600062
639,Illinois,Kane County,17089,460188.1549367537,30661.469137457618,5136.4027974385235,18416.323834837713,347.6492935124982
640,Illinois,Kankakee County,17091,94303.20665299118,17442.01366882823,431.95090325669327,1100.9251869789546,42.90358794495053
641,Illinois,Kendall County,17093,104409.85544180566,6352.739666471975,449.42330822647085,3368.4282573866626,36.553326109232145
642,Illinois,Knox County,17095,48140.464111421745,4184.319235131179,171.21713874256315,368.4532594027852,12.5462553017259
643,Illinois,Lake County,17097,599518.9052796356,51189.22155123736,5948.333236527724,45159.68991103788,519.850021561441
644,Illinois,LaSalle County,17099,110289.20806117286,2417.2940023953297,350.87694236883306,811.7455355661685,24.875458496815163
645,Illinois,Lawrence County,17101,15160.47702128445,1570.2545581394195,50.92494655294828,46.47772555457913,3.865748468604068
646,Illinois,Lee County,17103,33831.21075438623,1804.7250854647566,103.78043988314592,270.68105600806086,11.60266425781289
647,Illinois,Livingston County,17105,36601.42746033498,2035.0581208872306,86.3188121060073,209.04228463575635,2.1533220360322956
648,Illinois,Logan County,17107,27677.822759788014,2305.9617747885663,96.83510194693878,197.28249755683981,5.097865919642584
649,Illinois,McDonough County,17109,30428.883733355757,1427.3983936921106,91.01592689044564,633.3534016673673,3.3485443943201343
650,Illinois,McHenry County,17111,295781.25697426137,3455.40638411784,1374.477518294863,7882.868207534488,110.99091579145538
651,Illinois,McLean County,17113,149222.66985090094,12320.579212410214,465.53275652408064,7322.86288601014,68.35529415463274
652,Illinois,Macon County,17115,90378.1765056591,18710.236796052635,263.8288511362276,1213.3878102427516,43.37003690930507
653,Illinois,Macoupin County,17117,47090.01014909482,385.5896645919829,134.94599890154458,135.70775156379537,10.746435847864085
654,Illinois,Madison County,17119,244092.94371645717,21697.18921571881,766.163636583538,2363.68373295066,125.01969828985513
655,Illinois,Marion County,17121,37424.020969341305,1617.2592826017328,135.43231766828075,232.36202726621522,10.925403122469564
656,Illinois,Marshall County,17123,12503.117534575988,50.72214383596008,31.398557279483146,51.79356695382822,1.9681973547429203
657,Illinois,Mason County,17125,14517.598029853598,61.514290402617505,39.574555369373286,42.36214815010773,0.9509762243049366
658,Illinois,Massac County,17127,14376.787661662916,932.8978086303994,67.94041859605015,45.305060929967354,1.0690501806675996
659,Illinois,Menard County,17129,12552.287453768553,80.85939210651962,33.50003646781995,34.83264371770184,2.520473939406152
660,Illinois,Mercer County,17131,16304.123585324154,54.84440686454083,18.853140079192265,51.61815957006801,2.560708162045235
661,Illinois,Monroe County,17133,32651.13599936133,76.6731396149031,68.03043669323066,150.65502958783827,7.505394742699641
662,Illinois,Montgomery County,17135,28902.832931773883,1022.4684258211298,51.5644893219709,114.27915930707263,11.854993775945138
663,Illinois,Morgan County,17137,32957.102343215774,2268.233314321594,119.77984139417813,176.02597843683301,10.858522631622025
664,Illinois,Moultrie County,17139,14736.57011940973,44.35427779229485,29.429247862960654,34.64635493501521,0.0
665,Illinois,Ogle County,17141,52484.73596840013,520.6643780021257,153.62248761711427,297.28797844125785,34.68918753938043
666,Illinois,Peoria County,17143,145899.02539242426,33486.21154164137,709.297895456289,6020.509251610428,81.95591886764439
667,Illinois,Perry County,17145,20221.79706918294,1918.6591817554458,81.15838884979114,94.90432218970602,10.481038022119733
668,Illinois,Piatt County,17147,16560.70756123502,64.14718936876992,33.484901094291025,58.315408787792634,6.3449395141246425
669,Illinois,Pike County,17149,16033.360189307876,319.69171015464565,30.634199954298026,38.33892419385984,7.974976389319845
670,Illinois,Pope County,17151,4142.300945527552,288.5221035487597,27.209735679844723,11.095360576656024,0.8718546671877362
671,Illinois,Pulaski County,17153,4078.70224789796,2032.2305483922842,28.46394334380529,13.835122406890465,2.7681379590603656
672,Illinois,Putnam County,17155,5942.0501542660895,35.84549737935836,6.345541488951826,14.244398695131949,1.514408170468719
673,Illinois,Randolph County,17157,29946.06641689987,3308.1339413659393,82.57946007528858,109.25222795799627,21.967953700905916
674,Illinois,Richland County,17159,15986.84821903305,84.58353217920163,28.898668736704757,126.48587028894663,1.1837097620955572
675,Illinois,Rock Island County,17161,129661.52768854368,14178.192892220437,822.9870666792931,2608.282742188483,56.00961036810341
676,Illinois,St. Clair County,17163,182469.32539925762,82542.59194753866,800.8042510856072,3370.5662026889368,244.71219942914772
677,Illinois,Saline County,17165,23634.072430132386,1033.7766225139546,95.52545874289429,111.47267732695487,19.152811283807537
678,Illinois,Sangamon County,17167,169344.14169970798,24043.711922680326,438.89469636667405,3329.978064186478,50.27361705852706
679,Illinois,Schuyler County,17169,7260.508368462793,256.2379053248597,14.41631386718353,12.837412345163541,0.0
680,Illinois,Scott County,17171,5319.49845211428,9.31668705132021,9.594640925494353,13.590219908906604,0.0
681,Illinois,Shelby County,17173,22193.3084685753,55.61728661674982,47.66437646441098,58.972957132700515,5.436911210842578
682,Illinois,Stark County,17175,5927.642774731072,29.599835200395653,14.607955677995808,20.14943439053757,0.0
683,Illinois,Stephenson County,17177,42591.50497281812,4648.929620189684,105.84506027400447,311.83982034589854,19.880526372288266
684,Illinois,Tazewell County,17179,132377.95802876927,1487.656951348637,404.7179101952515,1048.0955447706351,40.5715649162381
685,Illinois,Union County,17181,17444.754689513637,168.95843929239473,117.6972928648151,57.87607118449242,6.713507144661863
686,Illinois,Vermilion County,17183,69567.18083494544,11089.197280866294,269.43049036920286,581.6442843865844,22.547109432489755
687,Illinois,Wabash County,17185,11732.917800704927,88.20823277711034,24.87552375066989,82.6031371320721,5.395305635221602
688,Illinois,Warren County,17187,17176.337395908973,340.7382617097109,57.84651221294259,96.67054059228283,25.407289576091763
689,Illinois,Washington County,17189,14539.350431293944,108.7843105196302,17.329988686860474,45.74291083063956,3.792358668926475
690,Illinois,Wayne County,17191,16593.6456452606,45.81996410134704,37.4751463744755,78.33512729556831,0.724116968008331
691,Illinois,White County,17193,14508.32698447125,64.42483322471601,47.68142386829367,35.40459809021758,6.162160345520762
692,Illinois,Whiteside County,17195,56939.71201317155,963.9024646910149,245.70698315241805,298.24217163630436,15.436367348715397
693,Illinois,Will County,17197,566971.6315866164,76097.69961456387,2608.4134282045884,30763.23031347885,259.0250571363672
694,Illinois,Williamson County,17199,62787.22970633007,2684.704174324077,268.18988394169656,588.0777441227233,9.798491281434593
695,Illinois,Winnebago County,17201,248986.89681459882,37201.53775913205,1483.6204939432862,7040.266240668119,114.67869165774195
696,Illinois,Woodford County,17203,38159.856816849744,191.52293875489033,84.93787305890655,215.79966642005022,5.882704916408147
697,Indiana,Adams County,18001,34092.36504885327,111.5366948638025,96.76055669550725,77.91400008357638,7.423699503846686
698,Indiana,Allen County,18003,300836.1787779368,42081.30326994123,1700.1166320483774,9829.651422063163,335.7498980105185
699,Indiana,Bartholomew County,18005,72067.0207637092,1549.0746297142884,382.12269907157605,2698.7603048590463,59.02160264590874
700,Indiana,Benton County,18007,8767.538720597542,55.42944500547024,11.947543574021642,15.108634416871999,2.9756564060948745
701,Indiana,Blackford County,18009,12660.086383978733,59.08581937997316,22.24617573251354,18.269603969484304,4.312016939296332
702,Indiana,Boone County,18011,55065.772256981414,501.41677045793085,115.52672753932742,932.6605796937814,13.623665327549686
703,Indiana,Brown County,18013,15065.302640824702,71.11949297501032,48.10226970134798,49.385518630410004,1.0900778685286434
704,Indiana,Carroll County,18015,20012.91642539603,62.649703957113736,51.26974895120402,25.182481674551624,0.9816400211071968
705,Indiana,Cass County,18017,37270.48840082171,706.6841611824552,446.0148498481463,463.29869670893055,69.51389143875883
706,Indiana,Clark County,18019,100820.42113757913,7923.251627415525,405.48914970027437,916.3815609416406,55.45652436342908
707,Indiana,Clay County,18021,26664.03611418102,95.12613653467345,60.398119589958426,61.53861895907183,7.901010735279056
708,Indiana,Clinton County,18023,32857.82085230319,153.1653343151668,116.99745432764077,86.97463759385903,7.0417214601389375
709,Indiana,Crawford County,18025,10600.452540441023,36.15108190717519,46.98310720133486,19.59274282510527,8.820527625361507
710,Indiana,Daviess County,18027,31166.735796170862,190.3204621660417,101.0216479396929,165.9195463038604,21.002547419543223
711,Indiana,Dearborn County,18029,49402.23957915922,306.4504912876694,93.24299948378754,195.17288494162523,33.89404512769801
712,Indiana,Decatur County,18031,25401.087492229104,90.75006948573872,48.195993046836335,190.01050210013764,6.955943138185475
713,Indiana,DeKalb County,18033,41731.639416861806,161.47786547620393,106.8266440198801,192.9808162790746,20.075257363037338
714,Indiana,Delaware County,18035,107552.69324040365,8405.030254369205,331.37044294322396,1203.9538753507065,57.95218693323563
715,Indiana,Dubois County,18037,41376.58222800577,158.5954194685967,103.82971893062115,215.8254780162691,26.16715557873953
716,Indiana,Elkhart County,18039,182430.59782927018,11602.274798008533,1185.5403681290156,2047.7132564386734,130.8737481535925
717,Indiana,Fayette County,18041,23827.49175942383,327.78282528284865,35.594968849436675,85.13044644388833,0.0
718,Indiana,Floyd County,18043,69567.95547229303,3970.582457689395,213.33768143710486,739.765392419678,18.358996160793936
719,Indiana,Fountain County,18045,17094.741861818937,39.431264121255516,54.70557103046719,37.59957331430437,11.52172971503644
720,Indiana,Franklin County,18047,22949.12320586371,40.3569950424993,34.179903802471024,52.852884784445564,2.487010506876677
721,Indiana,Fulton County,18049,20386.365661450393,155.74487453756515,173.50700066038976,109.35340089435341,5.029062457301193
722,Indiana,Gibson County,18051,32613.494670022315,625.0185596298028,81.26033528277314,164.85204236123923,3.374392703870665
723,Indiana,Grant County,18053,64157.396591956,5117.648624761098,268.76753686958983,439.20048865373593,25.98675775958233
724,Indiana,Greene County,18055,32897.26611703641,58.327940804032586,93.62555943294653,105.24768543120494,6.5326972954063045
725,Indiana,Hamilton County,18057,251557.51917207646,9472.96511601483,572.0201526480348,12590.877169282077,132.61838997860198
726,Indiana,Hancock County,18059,67750.16076020544,1462.5580498650115,165.80028587941447,571.0467269151274,21.434177135001228
727,Indiana,Harrison County,18061,38890.44354870474,195.70137972315757,98.68658521643455,159.0467576280151,11.12172872766181
728,Indiana,Hendricks County,18063,134786.36331152,7057.145900161974,359.57778125840275,3057.9055821799657,71.00742487967437
729,Indiana,Henry County,18065,48063.49374762901,1130.7792236809519,79.4867047440695,161.98376715585766,5.2565567901213495
730,Indiana,Howard County,18067,75651.05858927779,5901.974942379933,305.6504261642476,773.9294809369178,29.386561241113736
731,Indiana,Huntington County,18069,36606.381069657924,175.40890924374887,147.9357301775499,171.88731057098244,17.38698034979231
732,Indiana,Jackson County,18071,41533.113966872865,313.1975911530341,101.35065637325803,364.2500545535249,52.08773104732814
733,Indiana,Jasper County,18073,33002.64320178092,228.37981299039927,87.46212637106511,138.27630387222823,12.238554985385369
734,Indiana,Jay County,18075,21076.788692103066,61.522128438066304,25.261947067069073,84.57247684313779,1.85475554866002
735,Indiana,Jefferson County,18077,31536.476664040343,578.3562347994664,76.0006997444846,220.0738533463914,9.092548069316909
736,Indiana,Jennings County,18079,28189.461578533865,225.64270508705516,30.99744312088564,67.50126810029079,6.397005157906958
737,Indiana,Johnson County,18081,134696.96787201462,1641.084657636169,356.0697909156309,2835.6571535245976,63.2205259089704
738,Indiana,Knox County,18083,37198.42998293839,906.7238829650448,83.9106112347871,215.33212302594933,11.603399835826874
739,Indiana,Kosciusko County,18085,75718.21244070468,611.5951903057928,290.17898697807044,690.7018539588586,32.311528052594724
740,Indiana,LaGrange County,18087,36790.264894219166,118.07265767062893,90.43363200434466,121.74408663145417,2.484729474400086
741,Indiana,Lake County,18089,355317.7498660821,130439.14742683693,2461.982078329201,6550.682483850983,255.43814490086461
742,Indiana,LaPorte County,18091,97888.45904022665,12435.195453311902,398.71612749611165,612.0653634284182,22.564015536919563
743,Indiana,Lawrence County,18093,45528.00915046461,194.8862184089332,158.09863096049932,230.67880953897873,15.327190626979984
744,Indiana,Madison County,18095,119135.16130101029,11316.248806516507,461.5939253209125,576.770365915042,56.22560123727173
745,Indiana,Marion County,18097,633247.298574203,244167.40503916773,4531.910043129618,18419.633819188988,774.7525243106013
746,Indiana,Marshall County,18099,46357.32038412865,272.8493007100376,144.73909005389163,236.29619446630488,27.795030641111182
747,Indiana,Martin County,18101,10256.179866575147,13.386560234174603,32.98669571656828,29.44687747411011,0.0
748,Indiana,Miami County,18103,34694.4174759998,1720.211914272663,336.1222427860028,133.80391395344995,9.444452988087516
749,Indiana,Monroe County,18105,126948.98584261951,4197.351776920101,418.0508317264056,6190.277567702333,74.33398103165207
750,Indiana,Montgomery County,18107,37397.298420194726,357.03680123107245,134.3833540568457,219.1555345823007,11.12588993505499
751,Indiana,Morgan County,18109,68220.64174754635,183.46406611568847,209.05745018060773,254.60732078765716,19.2294153696937
752,Indiana,Newton County,18111,14075.710417291852,70.31997628049064,46.23614389823725,36.9052726394613,14.828189889961662
753,Indiana,Noble County,18113,46964.10177273996,230.8488609217182,139.98459285074924,177.2610751482917,18.80369833928158
754,Indiana,Ohio County,18115,6075.4475825731315,22.26469869588219,11.271821009651376,19.015897721335104,0.0
